id,name
Q15470733,epidendrum longipetalum
Q15472050,microcoelia konduensis
Q15472593,trigonidium acuminatum
Q15475721,miltoniopsis phalaenopsis
Q15476918,oberonia lotsyana
Q15480653,paraphalaenopsis serpentilingua
Q15487562,pomatocalpa kunstleri
Q15490996,pteroceras semiteretifolium
Q15491848,liparis greenwoodiana
Q15492480,liparis lauterbachii
Q15494381,masdevallia brachyantha
Q15494908,masdevallia aurorae
Q15496980,masdevallia polysticta
Q15497010,schizochilus crenulatus
Q15497063,angraecum dives
Q15497765,mormodes nagelii
Q15499474,oncidium brachyandrum
Q15500178,lockhartia schunkei
Q15500358,lockhartia triangulabia
Q15500656,angraecum longicaule
Q15500947,masdevallia cocapatae
Q15591730,cyathea intramarginalis
Q17185277,alsophila micra
Q17187199,sphaeropteris papuana
Q17189141,sphaeropteris inaequalis
Q39320468,arachnis calcarata
Q39327263,cattleya aurea
Q39327781,laelia jongheana
Q55853056,encyclia vitellina
Q55936069,poaephyllum hansenii
Q55964676,taeniophyllum tjibodasanum
Q65934259,chiloglottis dockrillii
Q96178530,angraecum nasutum
Q17592,struthio camelus
Q135677,varanus exanthematicus
Q245414,geronticus eremita
Q249974,taphrolesbia griseiventris
Q253781,testudo kleinmanni
Q304153,polyboroides radiatus
Q367448,goura scheepmakeri
Q504839,crocodylus novaeguineae
Q530645,saguinus tripartitus
Q570795,neophema elegans
Q581661,tupaia glis
Q628068,sarcogyps calvus
Q657365,eulidia yarrellii
Q684098,trioceros cristatus
Q772929,ortalis vetula
Q931227,atrophaneura jophon
Q1029074,aratinga erythrogenys
Q1035244,callicebus caquetensis
Q1075145,cebus xanthosternos
Q1080335,klais guimeti
Q1260020,spizaetus isidori
Q1260400,hieraaetus ayresii
Q1260889,leucippus taczanowskii
Q1271772,sephanoides fernandensis
Q1606076,aotus hershkovitzi
Q1756827,ornithoptera paradisea
Q1766425,sphiggurus spinosus
Q1819998,varanus mertensi
Q1869366,crypthelia tenuiseptata
Q2006609,pelochelys cantorii
Q2087128,furcifer balteatus
Q2274303,paramesotriton caudopunctatus
Q2276330,mantella nigricans
Q2341144,abronia graminea
Q2446998,errinopora pourtalesii
Q2488718,stenohelia umbonata
Q2997198,cordylus ukingensis
Q3007135,paphinia vermiculifera
Q3338701,corybas taliensis
Q3418990,ranitomeya yavaricola
Q3940233,leptoseris tubulifera
Q3940460,flabellum chunii
Q3944194,caryophyllia hawaiiensis
Q3949078,cyathotrochus pileus
Q3954900,montipora delicatula
Q3955285,stephanocyathus imperialis
Q3998753,stichopathes occidentalis
Q4007456,myriopathes spinosa
Q4008947,hexapathes alis
Q9580573,acianthera madisonii
Q10355373,pterygodium inversum
Q15287147,acianthera unguicallosa
Q15289602,acianthera sarcosepala
Q15433071,coryanthes tricuspidata
Q15438979,crepidium oculatum
Q15443015,pleurothallis sergioi
Q15443195,pleurothallis serricardia
Q15458467,stelis monicae
Q15460276,epiblastus schultzei
Q15461442,stelis pixie
Q15461941,stelis triplex
Q15463874,erythrodes torricellensis
Q15464175,dendrochilum anomalum
Q15465498,tainia scapigera
Q15467375,tainia bicornis
Q15469411,thelymitra vulgaris
Q15470679,epidendrum imitans
Q15470777,epidendrum imperator
Q15472038,tridactyle fusifera
Q15472609,epidendrum mutisii
Q15472921,tylostigma herminioides
Q15473685,epidendrum portokalium
Q15474181,mesadenella tonduzii
Q15474649,epidendrum sanderi
Q15475956,epidendrum stictoglossum
Q15477355,trichotosia gowana
Q15481433,habenaria hewittii
Q15482300,habenaria sprucei
Q15482550,palmorchis trinotata
Q15486707,platylepis xerostele
Q15488089,pomatocalpa armigerum
Q15492161,pterostylis caulescens
Q15496890,anathallis peroupavae
Q15497490,anathallis vasquezii
Q15497914,oncidium braunii
Q15498913,oncidium befortianum
Q15500134,maxillaria adscendens
Q15501016,maxillaria gorbatschowii
Q15640188,gomesa handroi
Q17270646,dendrochilum banksii
Q17324724,oncidium arangoi
Q17329321,porroglossum miguelangelii
Q28816362,fernandezia breviconnata
Q29568703,pterostylis caligna
Q42732024,brachypeza simondiana
Q42740880,diaphananthe ichneumonea
Q51077710,epidendrum occidentale
Q57395661,meandrina brasiliensis
Q91591519,epidendrum tulcanense
Q91592200,epistephium araracuarae
Q112045,andrias japonicus
Q135965,anoxypristis cuspidata
Q156606,macaca mulatta
Q268068,antaresia maculosa
Q302050,cycloderma frenatum
Q308571,achatinella leucorrhaphe
Q311651,pristis pectinata
Q587489,calyptorhynchus baudinii
Q629980,phyllomedusa sauvagii
Q651925,cnemophilus loriae
Q715710,accipiter badius
Q924941,varanus varius
Q942337,trichoglossus euteles
Q1054971,ambystoma dumerilii
Q1075064,cercopithecus dryas
Q1276762,prioniturus mada
Q1320642,dalbergia tonkinensis
Q1387613,dalbergia vacciniifolia
Q2328113,hippocampus ingens
Q2336862,corallium secundum
Q2691502,crypthelia studeri
Q2711450,naja mandalayensis
Q2764893,stylaster robustus
Q2948045,chamaeleo arabicus
Q2997195,cordylus rivae
Q3407843,prosthechea vitellina
Q3540681,tropidophis celiae
Q3937330,goniopora eclipsensis
Q3941225,bathelia candida
Q3945372,stephanocyathus diadema
Q4006865,distichopathes disticha
Q4247784,calochilus paludosus
Q5230092,polystachya laxiflora
Q6527311,lepanthes machogaffensis
Q15245771,liparis fissipetala
Q15248250,porpax ustulata
Q15251828,dalbergia yunnanensis
Q15287537,caladenia infundibularis
Q15430127,gastrochilus pechei
Q15435454,phaius labiatus
Q15437734,crepidium inexspectatum
Q15439474,crepidium riparium
Q15443344,eulophia brevipetala
Q15446947,polystachya ramulosa
Q15451742,specklinia subpicta
Q15455632,stelis guatemalensis
Q15456441,stelis hallii
Q15457461,stelis flaccida
Q15458313,stelis impostor
Q15458470,stelis imraei
Q15459697,stelis protracta
Q15460098,stelis santiagoensis
Q15460746,elleanthus phorcophyllus
Q15461748,stelis spathulata
Q15462227,stelis portillae
Q15462545,stenia pallida
Q15463419,stelis setacea
Q15464262,stenia calceolaris
Q15464651,dendrochilum pulogense
Q15464838,dendrochilum merrillii
Q15468124,thrixspermum linearifolium
Q15469065,epidendrum cyclolobum
Q15471942,microchilus caucanus
Q15473062,vrydagzynea micronesiaca
Q15473997,myoxanthus xiphion
Q15477285,dimorphorchis graciliscapa
Q15477449,mycaranthes oblitterata
Q15478185,habenaria bicornis
Q15481072,habenaria flabelliformis
Q15481953,habenaria insolita
Q15484072,phreatia pumilio
Q15484462,phreatia bicallosa
Q15487183,pomatocalpa diffusum
Q15487530,platycoryne pervillei
Q15487589,porphyrostachys pilifera
Q15487845,lepanthes marcanoi
Q15490604,aphyllorchis siantanensis
Q15492248,porroglossum portillae
Q15498261,maxillaria tonsbergii
Q15498729,notylia brenesii
Q15499414,anathallis laciniata
Q15531002,dalbergia abbreviata
Q15531622,dalbergia densa
Q15531637,dalbergia gracilis
Q15531712,dalbergia dialoides
Q15531853,dalbergia intermedia
Q15531864,dalbergia reniformis
Q15531975,dalbergia wattii
Q15531989,dalbergia parviflora
Q15532176,dalbergia monetaria
Q15537354,guibourtia pellegriniana
Q15554275,dalbergia saxatilis
Q16480230,acropora pinguis
Q17328095,platylepis heteromorpha
Q21312041,thelymitra hygrophila
Q26840107,epicrates fordii
Q28816400,fernandezia tortuosa
Q42740923,diaphananthe spiralis
Q91489401,trichosalpinx franciscantha
Q92549409,lepanthes heteroloba
Q25438,haliaeetus albicilla
Q33504,neophron percnopterus
Q144923,helarctos malayanus
Q146550,babyrousa bolabatuensis
Q189615,caperea marginata
Q246182,ctenosaura oedirhina
Q283251,helicolestes hamatus
Q286194,falco subniger
Q287071,glaucidium hardyi
Q305908,cuora aurocapitata
Q373558,lycalopex culpaeus
Q376504,charmosyna palmarum
Q431337,capricornis sumatraensis
Q543424,pongo abelii
Q570664,anthracoceros montani
Q570704,hylobates klossii
Q571449,arctocephalus gazella
Q588594,amazona leucocephala
Q645755,haliastur indus
Q653972,aviceda subcristata
Q754992,nasua narica
Q782106,erythrura coloria
Q782949,vini australis
Q809557,zaglossus bartoni
Q827142,polyodon spathula
Q832036,lycalopex gymnocercus
Q934445,milvago chimango
Q1125779,neophema petrophila
Q1131174,amazilia alticola
Q1151198,saguinus leucopus
Q1240214,hippocampus breviceps
Q1262840,ictinia mississippiensis
Q1264287,charmosyna wilhelminae
Q1268861,pyrrhura rhodocephala
Q1273682,spizaetus tyrannus
Q1344842,python curtus
Q1365676,cebus kaapori
Q1365871,cacajao hosomi
Q1942718,lepidotheca macropora
Q1954364,brookesia stumpffi
Q2400069,stylaster campylecus
Q2700054,tropidophis melanurus
Q2711366,phelsuma astriata
Q3016421,tropidophis spiritus
Q3337208,lecanorchis thalassica
Q3378698,phelsuma rosagularis
Q3932763,polycyathus hondaensis
Q3938845,paracyathus cavatus
Q3938922,caryophyllia transversalis
Q3939938,leptoseris tenuis
Q3941916,montipora hemispherica
Q3943018,flabellum messum
Q3946146,caryophyllia ambrosia
Q3946734,caryophyllia quangdongensis
Q3947884,lissotrochus curvatus
Q3948608,cladangia exusta
Q3952426,hydnophora bonsai
Q3953086,notophyllia etheridgi
Q3955295,platygyra ryukyuensis
Q3955566,madracis carmabi
Q3955772,porites flavus
Q5382795,epidendrum philocremnum
Q9673615,caladenia fuliginosa
Q10267115,disperis bolusiana
Q10355371,pterygodium hastatum
Q13227616,acropora prostrata
Q15431370,oncidium wallisoides
Q15431893,anoectochilus papuanus
Q15436908,platanthera taiwanensis
Q15446398,cyrtochilum weirii
Q15451222,stanhopea naurayi
Q15454846,stelis campanulifera
Q15462995,stelis xanthantha
Q15465592,dendrochilum oxyglossum
Q15469951,malaxis densiflora
Q15471028,epidendrum ampelospathum
Q15471965,microchilus micayvallis
Q15473057,microsaccus sumatranus
Q15474967,epidendrum trullichilum
Q15475782,epidendrum uleinanodes
Q15477029,oberonia wenzelii
Q15481888,habenaria mirabilis
Q15490248,prosthechea pulchra
Q15496911,smithsonia maculata
Q15498355,chloraea speciosa
Q15500187,octomeria warmingii
Q15501525,maxillaria woytkowskii
Q15640528,gomesa messmeriana
Q17327252,pinalia dagamensis
Q17327259,pinalia carnicolor
Q17330592,telipogon esperanzae
Q24248551,vipera latifii
Q28816440,habenaria polygonoides
Q28816604,oncidium rionegrense
Q39374565,maxillaria ophiodens
Q42891000,psilochilus hatschbachii
Q91331490,nervilia pudica
Q91414642,cyrtochilum suarezii
Q91489218,trichocentrum tapiae
Q92764016,telipogon szmitii
Q111997,aloe multicolor
Q136899,denmoza rhodacantha
Q139023,opuntia echios
Q149891,aloe compressa
Q149911,aloe buhrii
Q263255,polystachya cooperi
Q290229,aloe tomentosa
Q291737,echinopsis werdermannii
Q501842,aloe simii
Q501867,aloe shadensis
Q770035,cycas bougainvilleana
Q882208,euphorbia aphylla
Q922285,ophrys lutea
Q990046,epidendrum ibaguense
Q1108101,coleocephalocereus aureus
Q1280654,echinopsis thelegonoides
Q1312962,paphiopedilum adductum
Q1324704,paphiopedilum urbanianum
Q1354823,eriosyce napina
Q1354848,eriosyce villosa
Q1600886,liparis crenulata
Q1604331,neobuxbaumia squamulosa
Q1661525,saussurea costus
Q1820073,lepismium brevispinum
Q2068968,peniocereus macdougallii
Q2249742,aquilaria malaccensis
Q2649915,aloe collenetteae
Q4763899,angraecum calceolus
Q4957913,brassavola cucullata
Q4987326,bulbophyllum alticaule
Q4987470,bulbophyllum bidentatum
Q4987549,bulbophyllum caldericola
Q4988218,bulbophyllum inaequale
Q4994957,bulbophyllum levanae
Q4995279,bulbophyllum obtusilabium
Q4995635,bulbophyllum rubiginosum
Q4995839,bulbophyllum subumbellatum
Q4995901,bulbophyllum thwaitesii
Q4995949,bulbophyllum tripaleum
Q4995959,bulbophyllum truncatum
Q4995989,bulbophyllum uviflorum
Q5054157,cattleya tenuis
Q5309622,dryadella edwallii
Q5474317,nepenthes boschiana
Q5851384,euphorbia appariciana
Q5851474,euphorbia caducifolia
Q5851939,euphorbia tortistyla
Q7598911,stanhopea shuttleworthii
Q8065814,zamia paucijuga
Q9067988,renanthera elongata
Q10261016,corybas comptus
Q10261070,corybas neocaledonicus
Q10344363,paphiopedilum violascens
Q10926575,sunipia rimannii
Q15188539,vanda sanderiana
Q15287215,aerangis rostellaris
Q15341614,diospyros platycalyx
Q15343321,diospyros pruinosa
Q15387898,euphorbia melanohydrata
Q15391066,euphorbia transvaalensis
Q15430955,angraecum stolzii
Q15431396,angraecum verecundum
Q15435107,phaius pauciflorus
Q15436137,bulbophyllum viridescens
Q15440543,calanthe millotae
Q15441163,calanthe madagascariensis
Q15442903,catasetum kraenzlinianum
Q15443326,pleurothallis sphaerantha
Q15447811,restrepia escobariana
Q15456396,dendrobium grastidioides
Q15462796,dendrobium xanthogenium
Q15463508,dendrobium strepsiceros
Q15464026,dendrobium spurium
Q15465088,taeniophyllum rugulosum
Q15466438,homalopetalum vomeriforme
Q15466571,dryadella crenulata
Q15468536,epidendrum alabastrialatum
Q15468995,thrixspermum purpurascens
Q15470558,malaxis woodsonii
Q15472545,miltoniopsis roezlii
Q15472708,triphora nitida
Q15475665,mesadenus glaziovii
Q15476036,gastrodia exilis
Q15483886,holothrix culveri
Q15486964,jumellea nutans
Q15489664,podochilus tenuis
Q15489981,lepanthes almolongae
Q15490741,appendicula buxifolia
Q15493299,brachycorythis mixta
Q15495589,sacoila squamulosa
Q15495866,masdevallia delphina
Q15495880,sigmatostalix brevicornis
Q15497697,masdevallia wuelfinghoffiana
Q15500991,masdevallia staaliana
Q15590738,alsophila incana
Q38228262,alsophila batjanensis
Q39348958,bifrenaria maguirei
Q39379710,pleurothallis quinqueseta
Q96069844,opuntia estevesii
Q98076978,alsophila similis
Q74920,aloe lepida
Q131270,echinocactus grusonii
Q159996,epipactis muelleri
Q286888,ortegocactus macdougallii
Q289877,sclerocactus wrightiae
Q290632,uebelmannia buiningii
Q291771,gymnocalycium monvillei
Q1055038,cereus cochabambensis
Q1055120,cereus lamprospermus
Q1135848,coryphantha delaetiana
Q1252716,pachypodium densiflorum
Q1280582,echinopsis korethroides
Q1280676,echinopsis ×cabrerae
Q1286556,galanthus alpinus
Q1290241,parodia taratensis
Q1347247,epiphyllum costaricense
Q1566295,haageocereus chalaensis
Q1888285,mammillaria hertrichiana
Q1910751,matucana fruticosa
Q2027591,opuntia durangensis
Q4247254,nepenthes distillatoria
Q4987288,bulbophyllum adangense
Q4987375,bulbophyllum ankylorhinon
Q4987473,bulbophyllum bidi
Q4987502,bulbophyllum boninense
Q4994947,bulbophyllum leptocaulon
Q4994954,bulbophyllum leucorhodum
Q4995384,bulbophyllum papulosum
Q4995421,bulbophyllum perrieri
Q4995444,bulbophyllum picturatum
Q4995461,bulbophyllum placochilum
Q4995505,bulbophyllum proboscideum
Q4995522,bulbophyllum ptilotes
Q4995638,bulbophyllum rubrolabium
Q4995661,bulbophyllum sambiranense
Q4995763,bulbophyllum singulare
Q5221074,eria lasiopetala
Q5223284,monomeria barbata
Q5287234,dendrobium striolatum
Q5382750,epidendrum coriifolium
Q5402573,macrozamia montana
Q5455109,gonystylus spectabilis
Q5851353,euphorbia aequoris
Q5851975,euphorbia xanti
Q6840430,microtis parviflora
Q9087252,thelymitra cornicina
Q10266962,disa ochrostachya
Q10266981,disa rhodantha
Q10267022,disa welwitschii
Q10268573,dracula alcithoe
Q10268658,dracula radiella
Q10268667,dracula severa
Q10355378,pterygodium pentherianum
Q10860595,hylocereus lemairei
Q11076659,dendrobium primulinum
Q12174952,euphorbia triaculeata
Q15078409,aloe keithii
Q15251046,dendrobium compactum
Q15389477,euphorbia taruensis
Q15390720,euphorbia similiramea
Q15429871,angraecum muscicolum
Q15431074,angraecum sesquisectangulum
Q15441454,cryptopus elatus
Q15443429,cattleya dolosa
Q15448279,cycnoches aureum
Q15458366,dendrobium lamii
Q15459205,dendrobium nothofagicola
Q15459657,dendrobium langbianense
Q15465743,dryadella aurea
Q15468934,kegeliella atropilosa
Q15470018,macodes petola
Q15474854,myrmechis gracilis
Q15483233,habenaria singularis
Q15483489,hemipilia calophylla
Q15485211,huntleya wallisii
Q15495468,coccineorchis bracteosa
Q15495548,chamaeangis gabonensis
Q15496436,masdevallia karineae
Q15496614,masdevallia prosartema
Q15496684,sigmatostalix unguiculata
Q15496804,masdevallia tubata
Q15497721,masdevallia schizantha
Q15498030,masdevallia setacea
Q15498782,brachionidium zunagense
Q15499090,sarcochilus hillii
Q15501085,masdevallia trochilus
Q15520295,schistotylus purpuratus
Q15581681,sphaeropteris rufescens
Q15601367,cyathea liesneri
Q15602782,cyathea villosa
Q15611549,cyathea calolepis
Q17042047,cyathea akawaiorum
Q17185814,alsophila halconensis
Q21162616,epidendrum conopseum
Q39326431,maxillaria microphyton
Q39327127,laelia angereri
Q39327296,laelia ghillanyi
Q39349048,cattleya skinneri
Q65936218,dendrobium tarberi
Q65946153,prasophyllum appendiculatum
Q25380,accipiter nisus
Q127828,accipiter superciliosus
Q168514,streptopelia turtur
Q303233,tauraco hartlaubi
Q559970,pteropus mahaganus
Q592006,nectophrynoides laevis
Q719785,trioceros bitaeniatus
Q827866,platycercus eximius
Q835116,microhierax latifrons
Q902924,tadorna cristata
Q998074,varecia variegata
Q1262172,lampornis sybillae
Q1263416,neopsittacus pullicauda
Q1365685,callicebus melanochir
Q1768327,sphiggurus mexicanus
Q2704922,nectophrynoides poyntoni
Q3015024,diuris behrii
Q3322862,millepora squarrosa
Q3912525,coryanthes verrucolineata
Q3938567,acanthastrea ishigakiensis
Q3939293,caryophyllia foresti
Q3944241,flabellum patens
Q3947818,flabellum aotearoa
Q3947865,montipora flabellata
Q3952396,caryophyllia grandis
Q3953725,caryophyllia capensis
Q4004673,parantipathes tetrasticha
Q4746678,ameerega altamazonica
Q4769861,anoectochilus koshunensis
Q5201039,cyrtopodium hatschbachii
Q5201042,cyrtopodium parviflorum
Q5314623,phrynosoma blainvillii
Q5382775,epidendrum lanipes
Q5588609,govenia superba
Q5978345,cremastra appendiculata
Q6729259,cyrtosia javanica
Q8560444,disperis capensis
Q10262799,cyrtopodium braemii
Q10262815,cyrtopodium virescens
Q10899136,habenaria pectinata
Q10901747,eria clausa
Q15138090,dickasonia vernicosa
Q15248624,goodyera hachijoensis
Q15433870,corybas incurvus
Q15437213,crepidium calophyllum
Q15438973,crepidium metallicum
Q15441681,cyclopogon epiphyticus
Q15442567,cynorkis globulosa
Q15442805,cynorkis papilio
Q15443055,cynorkis elegans
Q15443557,cyrtochilum diodon
Q15443883,cyrtochilum graminoides
Q15443939,cyrtochilum edwardii
Q15443965,eulophia cucullata
Q15444038,cyrtochilum englerianum
Q15444259,cyrtochilum myanthum
Q15444995,cyrtochilum tumiferum
Q15445793,cyrtochilum ventilabrum
Q15445991,cyrtochilum tetracopis
Q15446143,cyrtorchis praetermissa
Q15446189,cyrtochilum rhodoneurum
Q15446243,cyrtochilum volubile
Q15446252,cyrtochilum tricostatum
Q15448457,dichaea hirtzii
Q15449273,dichaea moronensis
Q15449402,dichaea kegelii
Q15449637,cyrtopodium graniticum
Q15453270,dinklageella liberica
Q15459160,elleanthus longibracteatus
Q15459322,dressleria aurorae
Q15459473,elleanthus aurantiacus
Q15459564,eltroplectris dalessandroi
Q15461288,entomophobia kinabaluensis
Q15462973,galeottia ciliata
Q15463064,dendrochilum auriculare
Q15464481,dendrochilum pulcherrimum
Q15466379,dendrochilum stenophyllum
Q15467766,epidendrum antonense
Q15468008,epidendrum bifarium
Q15471030,epidendrum littorale
Q15471048,epidendrum macroophorum
Q15471212,epidendrum miradoranum
Q15471295,epidendrum macrum
Q15471737,epidendrum moronense
Q15473130,epidendrum johnstonii
Q15473306,epidendrum hugomedinae
Q15473757,eria aurantiaca
Q15476119,epidendrum trachysepalum
Q15478395,habenaria amplexicaulis
Q15479108,habenaria chlorina
Q15483646,jumellea amplifolia
Q15484859,lepanthes cercion
